"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","session_count","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","total_flights_booked","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown_km","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_stay_duration_day"
"546857","2023-01-22","67","F","true","false","usa","kansas city","8","2.00","19.38","1","0.13","0.00","0.00","","5.69","0","0.00","","","0.00","","","","1","324.00","0.10","0.25","1.00","16.00"
"546864","2023-01-23","43","M","true","false","usa","boston","8","5.50","73.50","2","0.25","0.00","0.50","6.88","7.03","2","1.00","241.14","0.15","0.30","1.00","0.80","1166.15","2","84.20","","0.20","1.00","4.60"
"546867","2023-01-23","52","F","false","false","usa","san francisco","8","1.38","13.38","3","0.38","0.00","0.00","7.80","8.02","3","1.00","602.83","0.18","0.25","1.33","0.67","2409.51","3","290.67","0.08","0.38","1.33","3.00"
"546881","2023-01-23","41","F","true","true","usa","new york","8","1.00","13.50","2","0.25","0.00","0.00","10.87","11.03","2","1.00","274.60","0.10","0.38","1.00","0.50","1480.96","2","170.00","","0.00","1.00","2.00"
"546882","2023-01-23","25","F","false","false","usa","san diego","8","1.00","11.38","2","0.25","0.00","0.00","102.22","198.08","2","1.00","1583.71","0.08","0.25","1.00","0.00","9207.79","1","487.00","","0.00","1.00","16.00"
"546884","2023-01-23","19","M","false","false","canada","toronto","8","0.88","10.75","1","0.13","0.00","0.00","","17.29","0","0.00","","","0.00","","","","1","141.00","0.10","0.13","1.00","4.00"
"546888","2023-01-23","29","F","false","false","usa","orlando","8","0.90","51.00","2","0.25","0.00","0.50","124.98","7.10","2","0.50","2343.14","","0.20","2.00","1.60","6766.36","2","401.00","0.10","0.30","2.00","6.00"
"546900","2023-01-23","39","F","false","false","usa","san antonio","8","1.63","16.88","3","0.38","0.00","0.00","7.86","8.05","3","1.00","371.10","0.15","0.13","1.00","0.67","2107.66","3","158.67","0.10","0.13","1.00","4.67"
"546937","2023-01-23","67","F","false","false","usa","chicago","8","0.88","10.25","0","0.00","0.00","","","","0","0.00","","0.05","0.25","","","","0","","0.08","0.25","",""
"546964","2023-01-23","44","F","true","false","usa","new york","8","1.88","18.25","6","0.75","0.00","0.00","7.39","7.98","6","1.00","468.89","0.10","0.38","1.17","0.33","2246.65","5","268.00","","0.00","1.00","1.60"
"546972","2023-01-23","49","F","true","true","usa","los angeles","9","0.89","11.00","3","0.33","0.00","0.00","10.73","8.50","2","1.00","591.28","0.15","0.22","1.00","0.50","3117.53","3","239.00","0.10","0.11","1.00","1.33"
"547006","2023-01-23","73","F","true","false","usa","new york","8","1.00","50.40","1","0.13","0.00","1.00","141.66","142.17","1","1.00","2671.44","","0.20","2.00","1.00","7882.26","1","246.00","","0.20","1.00","10.00"
"547007","2023-01-23","33","F","true","false","usa","new york","8","2.25","21.50","5","0.63","0.00","0.00","7.48","7.82","4","1.00","269.81","","0.00","1.00","0.25","1536.86","5","184.20","0.15","0.13","1.20","5.40"
"547037","2023-01-23","34","F","false","false","usa","tampa","8","1.13","13.50","3","0.38","0.00","0.00","8.29","11.55","2","1.00","418.55","0.15","0.13","1.00","0.00","2222.11","3","201.67","0.15","0.25","1.00","2.67"
"547070","2023-01-23","51","M","true","false","usa","fayetteville","8","1.50","15.88","6","0.75","0.00","0.00","7.52","8.34","5","1.00","353.48","0.08","0.25","1.40","0.60","1613.48","5","216.60","0.08","0.25","1.20","3.80"
"547100","2023-01-23","50","F","false","false","canada","toronto","8","9.20","19.80","3","0.38","0.00","0.33","167.20","167.75","3","1.00","3031.16","0.15","0.40","1.67","1.00","9068.05","3","130.67","0.05","0.30","1.00","5.50"
"547130","2023-01-23","20","F","false","false","usa","new york","8","5.50","15.90","2","0.25","0.00","0.50","155.94","4.71","1","1.00","99.30","0.08","0.40","1.00","0.00","568.15","2","118.00","","0.20","1.00","5.00"
"547150","2023-01-23","44","F","true","true","usa","los angeles","8","5.20","31.20","3","0.38","0.00","0.33","6.82","5.26","3","1.00","632.73","","0.20","1.00","0.17","3429.84","3","101.00","0.18","0.50","1.00","6.00"
"547164","2023-01-23","30","F","false","false","canada","montreal","8","3.38","55.50","2","0.25","0.00","0.50","9.48","10.04","2","0.00","161.15","0.13","0.38","1.00","0.00","1782.33","2","128.33","","0.13","1.00","19.67"
"547175","2023-01-23","18","F","false","false","canada","toronto","8","1.00","10.50","2","0.25","0.00","0.00","9.68","8.82","1","0.00","91.79","0.05","0.13","1.00","0.00","1046.29","2","89.50","0.13","0.25","1.00","8.50"
"547180","2023-01-23","46","F","true","true","usa","new york","8","0.88","12.25","2","0.25","0.00","0.00","7.53","19.19","1","1.00","518.55","0.35","0.13","1.00","0.00","2981.65","2","163.50","0.15","0.38","1.00","2.50"
"547181","2023-01-23","63","F","true","false","usa","tucson","8","1.13","12.38","3","0.38","0.00","0.00","6.73","14.45","1","1.00","1349.62","0.10","0.13","2.00","1.00","3557.00","3","91.33","0.10","0.13","1.33","3.00"
"547201","2023-01-23","26","F","false","false","usa","los angeles","8","0.88","10.88","1","0.13","0.00","0.00","","4.61","0","0.00","","0.20","0.13","","","","1","138.00","0.05","0.13","1.00","16.00"
"547266","2023-01-23","56","F","true","false","canada","winnipeg","8","1.25","15.00","3","0.38","0.00","0.00","11.85","9.33","2","1.00","490.98","","0.00","1.50","1.00","2279.81","3","218.67","0.18","0.25","1.33","2.00"
"547301","2023-01-23","33","F","false","true","usa","mobile","8","0.88","11.50","2","0.25","0.00","0.00","12.91","2.16","1","1.00","335.96","0.20","0.38","2.00","1.00","874.42","1","207.00","0.25","0.13","1.00","7.00"
"547320","2023-01-23","29","F","false","false","usa","knoxville","8","0.50","7.75","1","0.13","0.00","0.00","","3.83","0","0.00","","","0.00","","","","1","149.00","0.08","0.25","1.00","9.00"
"547325","2023-01-23","44","F","false","true","usa","oklahoma city","8","1.00","13.25","2","0.25","0.00","0.00","7.72","7.90","2","1.00","312.99","","0.00","1.00","1.00","1771.22","2","122.50","","0.00","1.00","2.50"
"547336","2023-01-23","43","F","true","false","usa","madison","9","1.11","11.89","1","0.11","1.00","0.00","6.99","7.16","1","1.00","310.50","0.15","0.11","1.00","0.00","1708.56","1","116.00","0.10","0.11","1.00","1.00"
"547342","2023-01-23","26","M","false","false","usa","los angeles","8","1.13","12.25","1","0.13","0.00","0.00","6.46","6.62","1","1.00","255.33","0.10","0.13","1.00","1.00","1344.25","1","175.00","0.05","0.13","1.00","3.00"
"547412","2023-01-23","53","M","false","false","usa","new york","8","1.75","17.75","2","0.25","0.00","0.00","5.45","5.57","2","1.00","220.16","","0.00","2.00","1.00","845.50","2","207.00","0.15","0.25","2.00","3.50"
"547453","2023-01-23","29","F","false","true","usa","st. louis","8","1.13","13.38","3","0.38","0.33","0.00","8.22","12.17","2","1.00","423.08","0.10","0.13","1.00","0.50","2284.86","3","205.00","0.10","0.13","1.00","2.00"
"547458","2023-01-23","43","F","false","false","canada","gatineau","8","1.63","16.38","4","0.50","0.00","0.00","7.50","6.24","3","1.00","553.12","","0.00","1.33","0.67","1939.70","3","254.00","0.20","0.13","1.33","5.00"
"547459","2023-01-23","59","F","true","false","usa","los angeles","8","2.25","21.38","4","0.50","0.00","0.00","104.19","55.62","2","1.00","347.54","0.05","0.13","1.50","0.50","1663.11","4","187.50","0.05","0.13","1.25","8.25"
"547483","2023-01-23","35","F","false","true","usa","new york","8","1.50","14.38","2","0.25","0.00","0.00","7.99","8.15","2","1.00","270.78","","0.00","1.00","1.00","1359.60","2","322.50","0.05","0.25","1.00","3.00"
"547512","2023-01-23","46","F","true","false","canada","calgary","8","1.63","17.63","4","0.50","0.00","0.00","6.25","6.45","4","0.75","350.50","0.10","0.25","1.00","1.00","2296.70","4","318.25","0.08","0.25","1.00","4.75"
"547555","2023-01-23","46","F","false","false","usa","san antonio","9","3.27","55.18","5","0.56","0.00","0.20","6.05","6.01","5","1.00","506.41","","0.18","1.13","1.00","2382.14","4","165.00","0.05","0.27","1.14","0.86"
"547559","2023-01-23","37","F","true","false","usa","washington","8","2.63","24.38","6","0.75","0.17","0.00","51.81","60.77","6","1.00","239.08","0.13","0.50","1.33","0.83","1196.27","5","193.60","0.20","0.25","1.00","4.20"
"547568","2023-01-23","30","F","false","false","usa","new york","8","1.75","19.00","2","0.25","0.00","0.00","5.74","4.22","1","1.00","383.46","0.08","0.38","1.00","2.00","2070.66","2","212.50","0.08","0.38","1.50","12.00"
"547594","2023-01-23","17","F","false","false","canada","calgary","8","2.70","58.20","1","0.13","0.00","1.00","10.11","10.25","1","1.00","236.54","","0.20","1.00","1.00","1201.17","1","98.00","0.10","0.30","1.00","1.00"
"547606","2023-01-23","56","F","true","true","usa","little rock","8","1.25","14.25","3","0.38","0.00","0.00","6.59","6.79","3","1.00","507.76","","0.00","1.33","0.33","2199.63","3","109.67","0.10","0.38","1.33","1.67"
"547613","2023-01-23","40","F","false","false","usa","phoenix","8","1.25","14.00","4","0.50","0.25","0.00","6.94","4.99","3","1.00","493.61","0.05","0.13","1.00","0.00","2666.41","3","110.33","","0.00","1.00","4.00"
"547617","2023-01-23","53","F","true","false","usa","charlotte","9","1.78","17.89","3","0.33","0.00","0.00","11.23","3.93","2","1.00","338.57","0.10","0.33","1.00","0.00","1887.85","1","125.00","0.35","0.11","1.00","8.00"
"547663","2023-01-23","44","F","false","false","canada","london","8","2.25","20.25","2","0.25","0.00","0.00","6.65","6.90","2","1.00","659.32","","0.00","1.00","0.00","3235.20","2","149.50","0.10","0.13","1.00","3.50"
"547664","2023-01-23","41","F","false","false","canada","winnipeg","8","1.00","13.00","4","0.50","0.00","0.00","6.42","7.46","4","1.00","388.34","","0.00","1.25","0.50","1780.27","2","58.00","0.10","0.13","1.00","1.00"
"547693","2023-01-23","43","M","false","true","usa","bakersfield","8","9.10","21.90","1","0.13","0.00","1.00","252.52","253.23","1","1.00","3718.90","0.08","0.50","2.00","2.00","12123.91","1","160.00","0.20","0.40","1.00","16.00"
"547761","2023-01-23","49","F","false","false","usa","las vegas","8","1.25","13.38","2","0.25","0.00","0.00","5.84","6.06","2","1.00","451.08","0.11","0.50","1.00","0.50","2540.31","2","100.50","0.10","0.13","1.00","4.50"
"547776","2023-01-23","44","F","false","false","usa","fort worth","8","1.50","15.50","3","0.38","0.33","0.00","9.10","9.28","3","1.00","409.76","0.10","0.13","1.33","1.00","1895.69","3","199.33","0.13","0.38","1.33","2.33"
"547779","2023-01-23","42","F","true","true","usa","los angeles","8","1.13","13.13","3","0.38","0.00","0.00","6.88","7.05","3","1.00","411.84","0.18","0.25","1.33","1.00","1576.02","3","163.33","","0.00","1.33","3.67"
"547792","2023-01-23","38","F","false","true","usa","seattle","8","1.50","14.63","5","0.63","0.00","0.00","6.00","5.38","4","1.00","642.56","0.13","0.25","1.50","0.50","2521.35","3","165.33","0.10","0.13","1.33","4.67"
"547817","2023-01-23","27","F","false","false","usa","newport news","8","1.00","12.38","3","0.38","0.00","0.00","9.23","6.10","1","1.00","218.66","0.05","0.13","1.00","0.00","1163.73","3","217.33","0.10","0.25","1.33","7.67"
"547823","2023-01-23","55","F","true","false","usa","reno","8","1.25","14.38","5","0.63","0.00","0.00","7.92","8.06","4","1.00","512.20","","0.00","1.00","0.25","2823.71","5","148.00","0.10","0.25","1.00","4.80"
"547825","2023-01-23","22","F","false","false","usa","colorado springs","8","1.38","16.13","2","0.25","0.00","0.00","7.83","7.87","1","1.00","501.62","","0.00","1.00","1.00","2589.01","2","121.00","0.10","0.13","1.00","6.00"
"547834","2023-01-23","26","F","false","false","usa","providence","8","1.00","11.63","0","0.00","0.00","","","","0","0.00","","0.22","0.38","","","","0","","0.05","0.13","",""
"547836","2023-01-23","48","F","true","false","usa","los angeles","8","1.75","17.50","3","0.38","0.00","0.00","8.31","7.32","2","1.00","699.55","0.15","0.25","1.00","0.00","3617.72","2","119.00","","0.00","1.00","7.50"
"547857","2023-01-23","65","F","true","true","usa","new york","9","0.78","10.56","1","0.11","0.00","0.00","9.37","9.66","1","1.00","605.20","","0.00","1.00","1.00","3819.43","1","218.00","0.08","0.22","1.00","2.00"
"547862","2023-01-23","47","M","true","true","usa","houston","8","1.75","17.75","4","0.50","0.00","0.00","7.11","6.58","3","1.00","162.66","0.28","0.25","1.00","1.00","951.59","4","199.25","","0.00","1.00","4.75"
"547878","2023-01-23","26","F","false","false","usa","santa ana","8","7.80","20.30","3","0.38","0.00","0.33","165.96","112.96","1","1.00","1904.91","0.17","0.50","1.00","0.00","11967.31","3","141.67","0.15","0.50","1.17","6.00"
"547911","2023-01-23","40","F","false","true","usa","san francisco","8","1.00","13.25","2","0.25","0.00","0.00","8.93","9.16","2","1.00","500.65","0.35","0.13","1.00","0.50","2773.19","2","110.50","","0.00","1.00","1.50"
"547938","2023-01-23","26","M","false","true","usa","st. louis","8","1.13","13.13","1","0.13","0.00","0.00","251.95","","1","1.00","1867.87","","0.00","1.00","0.00","10814.90","0","","0.10","0.25","",""
"547951","2023-01-23","51","M","false","false","usa","minneapolis","8","1.63","17.50","4","0.50","0.00","0.00","10.30","10.47","4","0.75","403.45","0.13","0.25","1.50","0.50","1583.40","4","191.75","0.20","0.13","1.50","1.50"
"547966","2023-01-23","43","F","true","true","usa","wichita","8","1.38","14.75","2","0.25","0.00","0.00","6.99","7.36","1","1.00","335.13","0.15","0.25","2.00","1.00","919.67","2","227.00","0.10","0.13","1.50","9.00"
"547997","2023-01-23","58","F","true","false","usa","los angeles","8","1.50","14.38","1","0.13","0.00","0.00","7.84","","1","1.00","327.48","","0.00","1.00","1.00","1931.25","0","","0.15","0.13","",""
"548006","2023-01-23","36","F","false","false","usa","dallas","8","1.00","12.25","2","0.25","0.50","0.00","7.17","7.36","2","1.00","376.29","0.10","0.25","1.00","1.50","2065.13","2","110.00","0.05","0.13","1.00","1.00"
"548022","2023-01-23","47","F","true","false","usa","san antonio","8","2.38","22.75","4","0.50","0.00","0.00","7.48","7.67","4","1.00","355.88","0.15","0.25","1.00","0.75","1987.56","4","147.00","0.10","0.13","1.00","5.50"
"548032","2023-01-23","42","F","false","false","usa","chicago","8","2.00","21.13","3","0.38","0.00","0.00","7.28","6.01","3","1.00","369.98","","0.00","1.67","0.67","1615.70","2","191.00","","0.00","2.00","1.00"
"548037","2023-01-23","48","F","true","false","usa","new york","8","1.38","14.88","2","0.25","0.00","0.00","7.07","7.33","2","1.00","576.97","","0.00","1.00","1.00","3229.81","2","202.00","","0.00","1.00","1.50"
"548040","2023-01-23","37","F","true","false","usa","portland","8","1.13","12.88","3","0.38","0.00","0.00","5.61","5.85","3","1.00","613.94","","0.00","1.33","0.33","2936.65","3","212.00","0.05","0.13","1.33","1.33"
"548093","2023-01-23","22","F","false","false","usa","charlotte","8","1.63","16.13","1","0.13","0.00","0.00","","6.59","0","0.00","","0.30","0.13","","","","1","99.00","0.05","0.13","2.00","6.00"
"548109","2023-01-23","40","F","false","false","usa","los angeles","8","1.50","16.50","5","0.63","0.20","0.00","8.03","8.32","5","1.00","657.02","","0.00","1.20","0.60","2594.13","4","140.75","0.25","0.13","1.25","1.75"
"548113","2023-01-23","39","F","false","false","usa","houston","8","2.00","20.75","4","0.50","0.00","0.00","10.07","10.06","4","1.00","336.81","0.08","0.38","1.00","0.50","1913.53","3","88.67","","0.00","1.00","3.00"
"548120","2023-01-23","47","F","false","false","usa","tampa","9","1.33","15.00","3","0.33","0.00","0.00","5.50","5.11","3","1.00","334.02","0.18","0.33","1.00","1.00","1911.00","2","161.50","0.10","0.11","1.00","0.50"
"548123","2023-01-23","48","M","true","true","canada","edmonton","8","0.50","8.00","0","0.00","0.00","","","","0","0.00","","0.20","0.13","","","","0","","","0.00","",""
"548185","2023-01-23","27","F","false","false","usa","long beach","9","1.00","12.22","2","0.22","0.00","0.00","","10.02","0","0.00","","0.20","0.11","","","","2","130.50","","0.00","1.50","8.00"
"548189","2023-01-23","30","F","false","false","canada","montreal","8","12.40","31.40","4","0.50","0.00","0.25","224.53","5.23","2","1.00","237.19","0.15","0.50","1.40","0.00","1064.42","4","174.33","0.08","0.40","2.33","4.67"
"548190","2023-01-23","35","F","true","false","usa","corpus christi","8","1.75","16.63","3","0.38","0.00","0.00","8.38","6.29","2","1.00","432.10","0.05","0.13","1.00","1.00","2345.24","3","159.33","0.05","0.25","1.00","5.67"
"548193","2023-01-23","17","F","false","true","usa","denver","8","7.90","43.80","2","0.25","0.00","0.50","196.35","","2","1.00","504.32","0.20","0.40","1.80","1.00","1532.76","1","","","0.20","",""
"548222","2023-01-23","52","F","true","true","canada","calgary","8","1.63","16.88","4","0.50","0.00","0.00","97.97","5.51","3","1.00","2052.78","0.10","0.50","2.00","1.33","3543.04","3","202.67","0.10","0.13","1.00","5.33"
"548228","2023-01-23","67","F","true","false","canada","calgary","8","0.63","10.13","1","0.13","0.00","0.00","","7.27","0","0.00","","0.15","0.13","","","","1","109.00","0.13","0.38","1.00","10.00"
"548230","2023-01-23","59","F","true","false","usa","akron","8","1.00","11.75","3","0.38","0.00","0.00","5.42","6.12","1","1.00","79.23","0.10","0.13","1.00","0.00","435.37","3","229.00","0.10","0.25","1.33","6.67"
"548256","2023-01-23","42","F","true","true","usa","cleveland","8","1.38","14.63","4","0.50","0.00","0.00","7.78","7.18","3","1.00","281.48","","0.00","1.00","0.33","1644.46","3","208.00","","0.00","1.00","3.00"
"548258","2023-01-23","45","M","false","false","usa","louisville","9","2.44","24.44","6","0.67","0.00","0.00","9.36","9.53","6","1.00","302.10","0.25","0.11","1.00","0.33","1644.11","6","201.67","0.05","0.11","1.00","2.00"
"548272","2023-01-23","42","F","true","true","usa","chicago","8","1.88","19.50","3","0.38","0.00","0.00","9.27","9.43","3","0.67","227.59","0.15","0.13","1.00","1.00","1538.63","3","300.67","0.35","0.13","1.00","6.00"
"548307","2023-01-23","51","F","true","true","usa","denver","8","1.13","13.00","2","0.25","0.00","0.00","8.46","8.65","2","1.00","370.60","0.15","0.13","1.00","0.00","1956.27","2","77.00","","0.00","1.00","5.00"
"548310","2023-01-23","32","F","false","false","usa","memphis","8","2.13","21.00","1","0.13","0.00","0.00","5.42","5.58","1","1.00","315.31","","0.00","2.00","1.00","1542.39","1","149.00","0.05","0.13","2.00","1.00"
"548391","2023-01-23","57","F","true","true","canada","toronto","8","2.00","20.75","1","0.13","0.00","0.00","4.81","5.01","1","1.00","363.18","0.20","0.13","1.00","1.00","2109.99","1","253.00","0.10","0.25","1.00","1.00"
"548408","2023-01-23","35","F","false","false","usa","new york","8","2.13","21.88","5","0.63","0.00","0.00","8.72","8.91","5","1.00","381.87","0.10","0.13","1.40","1.40","1930.07","5","140.80","0.10","0.25","1.40","3.80"
"548422","2023-01-23","39","F","true","false","usa","tulsa","8","5.30","32.50","5","0.63","0.00","0.20","6.78","6.96","5","1.00","314.99","0.25","0.40","1.00","1.00","1788.91","5","104.63","","0.20","1.00","2.00"
"548434","2023-01-23","43","F","true","false","usa","indianapolis","9","1.00","11.78","3","0.33","0.33","0.00","7.72","6.81","2","1.00","435.63","0.05","0.11","2.00","0.00","1087.22","2","348.00","0.13","0.22","2.00","3.50"
"548448","2023-01-23","63","F","false","false","usa","sacramento","8","0.75","9.75","3","0.38","0.00","0.00","8.61","8.78","1","1.00","582.82","0.20","0.13","1.00","0.00","3582.98","3","316.33","","0.00","1.00","9.00"
"548474","2023-01-23","33","F","true","true","usa","anchorage","8","1.50","15.88","3","0.38","0.00","0.00","7.30","12.30","1","1.00","689.31","0.13","0.25","1.00","0.00","3742.93","2","234.50","0.10","0.13","1.00","7.00"
"548488","2023-01-23","37","F","false","false","usa","new york","8","1.25","14.75","3","0.38","0.33","0.00","9.78","9.94","3","1.00","300.82","0.30","0.13","1.33","0.67","1489.48","3","156.33","","0.00","1.33","1.67"
"548490","2023-01-23","54","F","true","true","usa","el paso","8","0.88","11.25","2","0.25","0.00","0.00","8.47","8.60","2","1.00","172.04","0.20","0.13","1.00","0.00","903.16","2","133.00","0.05","0.13","1.00","3.50"
"548504","2023-01-23","37","F","false","false","usa","houston","8","2.25","20.88","7","0.88","0.00","0.00","37.99","7.04","7","1.00","354.16","","0.00","1.14","0.43","1914.42","5","240.40","","0.00","1.20","2.00"
"548560","2023-01-23","45","F","true","true","usa","laredo","8","1.63","16.13","1","0.13","0.00","0.00","11.66","11.88","1","1.00","446.45","0.20","0.13","1.00","0.00","2714.22","1","157.00","0.20","0.13","1.00","3.00"
"548568","2023-01-23","56","F","true","true","usa","philadelphia","9","1.22","12.44","4","0.44","0.00","0.00","9.10","9.28","4","1.00","419.90","0.10","0.22","1.75","0.75","1800.84","4","331.25","0.10","0.11","1.75","1.50"
"548587","2023-01-23","35","F","false","false","usa","sacramento","8","1.38","15.13","2","0.25","0.00","0.00","7.96","8.18","2","1.00","447.84","0.10","0.13","1.00","0.50","2439.51","2","302.50","","0.00","1.00","4.50"
"548635","2023-01-23","42","F","true","true","usa","houston","8","0.88","12.38","4","0.50","0.25","0.00","6.75","6.91","4","1.00","391.44","0.10","0.13","1.25","0.00","1413.57","4","192.75","0.05","0.13","1.25","1.75"
"548651","2023-01-23","44","F","true","true","usa","milwaukee","8","1.88","21.00","5","0.63","0.20","0.00","6.47","7.09","5","1.00","369.97","0.15","0.38","1.40","0.40","1623.55","4","112.00","0.08","0.25","1.50","1.75"
"548653","2023-01-23","43","F","true","true","usa","jacksonville","8","2.00","19.75","5","0.63","0.00","0.00","6.49","6.69","5","1.00","649.74","0.30","0.13","1.40","0.40","2165.51","5","223.40","0.05","0.25","1.40","2.20"
"548672","2023-01-23","41","M","false","false","usa","chicago","8","2.75","25.75","4","0.50","0.00","0.00","7.89","8.06","4","0.75","323.45","0.15","0.13","1.25","0.50","1691.09","4","210.25","0.15","0.25","1.25","1.00"
"548708","2023-01-23","38","M","true","false","usa","cleveland","8","1.88","19.38","3","0.38","0.00","0.00","5.36","4.55","2","1.00","227.01","0.15","0.13","1.00","0.00","1317.32","3","282.67","0.25","0.25","1.33","5.67"
"548743","2023-01-23","27","F","true","false","canada","winnipeg","9","1.56","17.11","2","0.22","0.00","0.00","8.57","8.85","1","1.00","376.89","0.10","0.22","1.00","1.00","2077.94","2","164.50","0.20","0.22","1.00","2.00"
"548853","2023-01-23","53","F","true","false","canada","quebec","8","0.88","11.00","3","0.38","0.33","0.00","5.53","7.84","2","1.00","580.49","0.15","0.25","2.00","1.00","1198.79","2","259.00","","0.00","1.00","3.00"
"548859","2023-01-23","48","F","true","false","usa","new york","8","3.25","30.63","3","0.38","0.00","0.00","8.19","8.34","3","1.00","216.07","0.10","0.13","1.00","0.67","1316.92","3","211.00","0.08","0.25","1.00","3.00"
"548872","2023-01-23","20","F","false","true","usa","chicago","8","2.00","20.25","1","0.13","0.00","0.00","","13.62","0","0.00","","0.10","0.38","","","","1","166.00","0.13","0.38","1.00","4.00"
"548961","2023-01-23","40","F","false","true","usa","san antonio","8","5.10","74.10","4","0.50","0.25","0.25","5.10","15.62","3","1.00","180.78","0.15","0.40","1.00","0.83","962.95","3","213.50","","0.20","1.00","5.00"
"548967","2023-01-23","39","F","false","false","canada","toronto","9","1.78","17.33","6","0.67","0.17","0.00","9.89","10.05","6","0.67","267.01","","0.00","1.17","0.33","1488.88","6","154.17","0.05","0.11","1.17","4.67"
"548978","2023-01-23","37","F","true","false","canada","gatineau","8","1.75","17.63","4","0.50","0.00","0.00","10.60","8.66","1","1.00","780.46","0.08","0.25","1.00","1.00","3807.78","4","151.25","0.15","0.25","1.50","7.75"
"548988","2023-01-23","48","F","true","false","usa","los angeles","8","1.25","13.63","4","0.50","0.00","0.00","9.24","7.49","3","0.67","355.62","0.20","0.25","1.00","1.00","2425.30","4","122.50","0.08","0.25","1.25","2.50"
"548990","2023-01-23","32","F","false","false","usa","los angeles","8","1.25","13.25","2","0.25","0.00","0.00","5.74","4.85","1","1.00","687.54","0.30","0.13","1.00","1.00","3819.43","2","58.50","0.13","0.25","1.00","4.00"
"549058","2023-01-23","29","F","true","false","canada","toronto","8","0.75","11.38","2","0.25","0.00","0.00","185.56","186.03","2","1.00","2298.37","0.13","0.25","1.50","1.00","7337.34","2","394.50","0.13","0.25","1.00","7.50"
"549115","2023-01-24","33","F","false","true","canada","victoria","8","0.50","7.75","1","0.13","0.00","0.00","252.49","252.66","1","1.00","263.86","","0.00","1.00","0.00","1551.78","1","349.00","","0.00","1.00","11.00"
"549116","2023-01-24","44","F","true","true","usa","columbus","8","1.63","17.00","3","0.38","0.00","0.00","5.06","5.19","3","1.00","200.22","0.15","0.13","1.33","0.00","867.67","3","212.67","0.15","0.13","1.33","5.00"
"549121","2023-01-24","73","F","false","false","usa","san antonio","8","9.75","34.25","2","0.25","0.00","0.50","6.95","9.61","2","0.50","227.99","0.25","0.38","1.00","1.00","1380.85","2","124.00","","0.13","1.67","4.33"
"549141","2023-01-24","28","F","true","true","usa","santa ana","8","1.00","12.13","2","0.25","0.00","0.00","","11.76","0","0.00","","0.15","0.25","","","","2","316.50","0.15","0.25","2.00","4.00"
"549152","2023-01-24","33","F","false","false","canada","quebec","8","14.80","45.60","4","0.50","0.00","0.25","4.92","7.50","3","1.00","392.33","0.15","0.30","1.00","0.00","2132.40","4","90.00","0.10","0.40","1.33","4.33"
"549154","2023-01-24","49","M","true","true","canada","toronto","8","2.13","21.50","5","0.63","0.00","0.00","4.42","7.48","3","1.00","366.05","0.15","0.25","1.00","0.33","1951.63","5","125.40","0.15","0.38","1.20","5.00"
"549190","2023-01-24","17","F","false","false","canada","montreal","8","8.50","19.80","2","0.25","0.00","0.50","180.40","4.73","1","1.00","234.96","","0.20","2.00","1.00","638.10","2","123.00","","0.20","1.00","6.00"
"549202","2023-01-24","58","F","false","false","usa","jacksonville","8","1.88","20.63","5","0.63","0.00","0.00","9.03","9.64","3","1.00","359.13","","0.00","1.00","0.33","2018.83","5","195.20","0.10","0.13","1.00","4.60"
"549235","2023-01-24","41","F","true","true","usa","los angeles","9","1.22","14.11","2","0.22","0.00","0.00","","5.72","0","0.00","","0.30","0.11","","","","2","227.00","0.20","0.11","1.50","7.50"
"549251","2023-01-24","30","F","false","true","usa","los angeles","8","1.63","17.75","2","0.25","0.00","0.00","131.25","9.84","2","1.00","688.78","","0.00","1.00","0.00","3706.26","1","164.00","","0.00","1.00","3.00"
"549274","2023-01-24","50","F","false","false","usa","st. louis","8","1.88","19.13","1","0.13","0.00","0.00","6.49","6.60","1","1.00","75.22","0.08","0.25","1.00","1.00","413.78","1","81.00","0.10","0.13","1.00","0.00"
"549281","2023-01-24","27","F","false","true","usa","new york","8","2.38","22.13","5","0.63","0.00","0.00","9.10","9.31","5","1.00","441.01","0.08","0.38","1.00","0.60","2393.73","5","157.00","0.10","0.13","1.00","6.40"
"549290","2023-01-24","19","M","false","false","usa","norfolk","8","0.50","7.38","1","0.13","0.00","0.00","","11.72","0","0.00","","","0.00","","","","1","162.00","0.10","0.25","1.00","11.00"
"549292","2023-01-24","46","F","false","true","canada","edmonton","8","1.63","17.75","3","0.38","0.00","0.00","8.29","8.50","3","1.00","557.06","0.15","0.25","1.33","0.67","2406.71","3","257.33","0.20","0.25","1.33","1.67"
"549293","2023-01-24","45","F","true","true","usa","cleveland","8","0.63","9.13","0","0.00","0.00","","","","0","0.00","","0.10","0.13","","","","0","","0.05","0.25","",""
"549303","2023-01-24","37","F","false","false","usa","nashville","8","2.00","20.13","3","0.38","0.00","0.00","6.05","6.19","3","0.67","275.59","0.15","0.13","1.67","0.67","1116.83","3","195.33","0.15","0.38","1.67","1.67"
